date,organization,organization_id,org_type,category,quantity,unit,storage_condition,perishability_hours,urgency,is_event_day,day_of_week,month,is_weekend,is_simulated
2025-02-05,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,52.05,kg,AMBIENT,37.4,LOW,False,Wednesday,2,False,True
2025-02-05,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,140.02,kg,AMBIENT,40.7,MEDIUM,False,Wednesday,2,False,True
2025-02-06,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,83.13,kg,REFRIGERATED,4.2,HIGH,False,Thursday,2,False,True
2025-02-06,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,12.61,kg,AMBIENT,16.4,LOW,False,Thursday,2,False,True
2025-02-06,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,17.49,kg,REFRIGERATED,7.6,MEDIUM,False,Thursday,2,False,True
2025-02-06,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,31.83,kg,AMBIENT,25.6,LOW,False,Thursday,2,False,True
2025-02-06,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,97.69,kg,REFRIGERATED,7.5,MEDIUM,False,Thursday,2,False,True
2025-02-07,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,70.41,kg,AMBIENT,38.2,LOW,False,Friday,2,False,True
2025-02-07,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,22.0,kg,AMBIENT,19.4,LOW,False,Friday,2,False,True
2025-02-07,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,34.73,kg,REFRIGERATED,5.7,MEDIUM,False,Friday,2,False,True
2025-02-07,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,7.87,kg,AMBIENT,15.1,MEDIUM,False,Friday,2,False,True
2025-02-07,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,126.41,kg,AMBIENT,40.2,LOW,False,Friday,2,False,True
2025-02-08,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,96.6,kg,REFRIGERATED,6.5,MEDIUM,False,Saturday,2,True,True
2025-02-08,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,18.05,kg,AMBIENT,21.7,HIGH,False,Saturday,2,True,True
2025-02-08,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,149.06,kg,AMBIENT,64.5,LOW,False,Saturday,2,True,True
2025-02-08,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,64.57,kg,AMBIENT,38.9,MEDIUM,False,Saturday,2,True,True
2025-02-08,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,27.66,kg,REFRIGERATED,5.6,CRITICAL,False,Saturday,2,True,True
2025-02-09,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,57.97,kg,REFRIGERATED,5.2,MEDIUM,False,Sunday,2,True,True
2025-02-09,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,29.06,kg,REFRIGERATED,10.0,HIGH,False,Sunday,2,True,True
2025-02-09,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,61.89,kg,AMBIENT,46.8,MEDIUM,False,Sunday,2,True,True
2025-02-10,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,91.35,kg,AMBIENT,10.2,MEDIUM,False,Monday,2,False,True
2025-02-10,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,6.36,kg,AMBIENT,20.8,LOW,False,Monday,2,False,True
2025-02-10,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,54.92,kg,REFRIGERATED,8.4,HIGH,False,Monday,2,False,True
2025-02-10,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,37.16,kg,AMBIENT,25.7,LOW,False,Monday,2,False,True
2025-02-10,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,43.52,kg,AMBIENT,44.0,MEDIUM,False,Monday,2,False,True
2025-02-11,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,23.64,kg,REFRIGERATED,9.7,CRITICAL,False,Tuesday,2,False,True
2025-02-11,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,36.21,kg,REFRIGERATED,10.2,HIGH,False,Tuesday,2,False,True
2025-02-11,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,30.61,kg,REFRIGERATED,4.8,HIGH,False,Tuesday,2,False,True
2025-02-11,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,38.45,kg,REFRIGERATED,6.8,CRITICAL,False,Tuesday,2,False,True
2025-02-11,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,9.28,kg,AMBIENT,29.0,LOW,False,Tuesday,2,False,True
2025-02-11,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,131.32,kg,AMBIENT,41.2,MEDIUM,False,Tuesday,2,False,True
2025-02-12,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,79.26,kg,REFRIGERATED,7.4,MEDIUM,False,Wednesday,2,False,True
2025-02-12,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,59.58,kg,REFRIGERATED,5.5,CRITICAL,False,Wednesday,2,False,True
2025-02-12,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,68.73,kg,REFRIGERATED,8.3,HIGH,False,Wednesday,2,False,True
2025-02-12,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,30.87,kg,AMBIENT,15.7,MEDIUM,False,Wednesday,2,False,True
2025-02-12,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,106.23,kg,AMBIENT,14.6,MEDIUM,False,Wednesday,2,False,True
2025-02-13,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,113.68,kg,REFRIGERATED,10.3,MEDIUM,False,Thursday,2,False,True
2025-02-13,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,27.8,kg,AMBIENT,16.7,MEDIUM,False,Thursday,2,False,True
2025-02-13,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,102.58,kg,AMBIENT,31.8,LOW,False,Thursday,2,False,True
2025-02-13,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,6.92,kg,AMBIENT,23.5,MEDIUM,False,Thursday,2,False,True
2025-02-13,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,136.96,kg,AMBIENT,38.5,LOW,False,Thursday,2,False,True
2025-02-14,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,111.06,kg,REFRIGERATED,4.7,CRITICAL,False,Friday,2,False,True
2025-02-14,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,29.55,kg,AMBIENT,21.0,MEDIUM,False,Friday,2,False,True
2025-02-14,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Food Surplus,42.33,kg,AMBIENT,45.2,HIGH,False,Friday,2,False,True
2025-02-14,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,22.82,kg,REFRIGERATED,9.6,MEDIUM,False,Friday,2,False,True
2025-02-14,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,34.4,kg,AMBIENT,33.7,LOW,False,Friday,2,False,True
2025-02-14,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,69.25,kg,REFRIGERATED,4.9,HIGH,False,Friday,2,False,True
2025-02-15,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,55.27,kg,REFRIGERATED,9.1,HIGH,False,Saturday,2,True,True
2025-02-15,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,35.88,kg,AMBIENT,17.8,LOW,False,Saturday,2,True,True
2025-02-15,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,88.53,kg,REFRIGERATED,5.5,HIGH,False,Saturday,2,True,True
2025-02-15,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,8.03,kg,AMBIENT,35.7,MEDIUM,False,Saturday,2,True,True
2025-02-15,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,12.09,kg,AMBIENT,21.3,MEDIUM,False,Saturday,2,True,True
2025-02-16,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,153.61,kg,AMBIENT,33.1,MEDIUM,False,Sunday,2,True,True
2025-02-16,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,13.66,kg,AMBIENT,20.5,MEDIUM,False,Sunday,2,True,True
2025-02-16,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,52.83,kg,AMBIENT,30.6,MEDIUM,False,Sunday,2,True,True
2025-02-17,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,112.26,kg,REFRIGERATED,11.1,MEDIUM,False,Monday,2,False,True
2025-02-17,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,31.86,kg,AMBIENT,30.1,LOW,False,Monday,2,False,True
2025-02-17,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,57.01,kg,AMBIENT,62.4,MEDIUM,False,Monday,2,False,True
2025-02-17,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,25.62,kg,AMBIENT,23.9,MEDIUM,False,Monday,2,False,True
2025-02-17,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,69.97,kg,AMBIENT,11.3,MEDIUM,False,Monday,2,False,True
2025-02-18,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,84.8,kg,REFRIGERATED,9.3,MEDIUM,False,Tuesday,2,False,True
2025-02-18,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,10.33,kg,AMBIENT,22.7,MEDIUM,False,Tuesday,2,False,True
2025-02-18,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,80.32,kg,AMBIENT,27.6,MEDIUM,False,Tuesday,2,False,True
2025-02-18,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,111.88,kg,AMBIENT,30.9,MEDIUM,False,Tuesday,2,False,True
2025-02-18,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,28.19,kg,REFRIGERATED,6.9,CRITICAL,False,Tuesday,2,False,True
2025-02-19,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,126.39,kg,REFRIGERATED,11.6,MEDIUM,False,Wednesday,2,False,True
2025-02-19,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,35.13,kg,REFRIGERATED,6.0,MEDIUM,False,Wednesday,2,False,True
2025-02-19,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,156.37,kg,AMBIENT,29.7,MEDIUM,False,Wednesday,2,False,True
2025-02-19,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,112.65,kg,AMBIENT,47.6,LOW,False,Wednesday,2,False,True
2025-02-19,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,21.51,kg,AMBIENT,29.1,CRITICAL,False,Wednesday,2,False,True
2025-02-20,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,123.56,kg,AMBIENT,19.6,LOW,False,Thursday,2,False,True
2025-02-20,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,48.39,kg,REFRIGERATED,8.1,MEDIUM,False,Thursday,2,False,True
2025-02-20,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,24.31,kg,AMBIENT,62.6,MEDIUM,False,Thursday,2,False,True
2025-02-20,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,25.73,kg,AMBIENT,43.1,MEDIUM,False,Thursday,2,False,True
2025-02-20,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,48.11,kg,AMBIENT,35.3,MEDIUM,False,Thursday,2,False,True
2025-02-21,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,44.38,kg,AMBIENT,41.2,MEDIUM,False,Friday,2,False,True
2025-02-21,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,37.97,kg,REFRIGERATED,5.0,MEDIUM,False,Friday,2,False,True
2025-02-21,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,41.39,kg,REFRIGERATED,11.5,HIGH,False,Friday,2,False,True
2025-02-21,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,13.47,kg,AMBIENT,27.0,MEDIUM,False,Friday,2,False,True
2025-02-21,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,41.69,kg,AMBIENT,45.7,LOW,False,Friday,2,False,True
2025-02-22,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,139.41,kg,AMBIENT,9.1,LOW,False,Saturday,2,True,True
2025-02-22,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,29.1,kg,AMBIENT,30.4,MEDIUM,False,Saturday,2,True,True
2025-02-22,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,110.94,kg,AMBIENT,62.8,MEDIUM,False,Saturday,2,True,True
2025-02-22,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,44.32,kg,AMBIENT,43.9,MEDIUM,False,Saturday,2,True,True
2025-02-22,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,62.4,kg,REFRIGERATED,10.9,CRITICAL,False,Saturday,2,True,True
2025-02-23,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,96.98,kg,AMBIENT,12.2,MEDIUM,False,Sunday,2,True,True
2025-02-23,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,17.71,kg,AMBIENT,21.2,MEDIUM,False,Sunday,2,True,True
2025-02-23,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,53.35,kg,AMBIENT,29.3,LOW,False,Sunday,2,True,True
2025-02-23,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,108.67,kg,AMBIENT,11.6,MEDIUM,False,Sunday,2,True,True
2025-02-24,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,39.81,kg,REFRIGERATED,6.8,LOW,False,Monday,2,False,True
2025-02-24,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,14.53,kg,AMBIENT,15.2,MEDIUM,False,Monday,2,False,True
2025-02-24,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,47.45,kg,REFRIGERATED,8.6,MEDIUM,False,Monday,2,False,True
2025-02-24,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,48.87,kg,AMBIENT,63.6,MEDIUM,False,Monday,2,False,True
2025-02-24,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,121.63,kg,REFRIGERATED,7.2,HIGH,False,Monday,2,False,True
2025-02-25,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,151.19,kg,AMBIENT,28.0,LOW,False,Tuesday,2,False,True
2025-02-25,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,35.04,kg,AMBIENT,24.5,LOW,False,Tuesday,2,False,True
2025-02-25,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,56.12,kg,AMBIENT,38.4,MEDIUM,False,Tuesday,2,False,True
2025-02-25,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,29.87,kg,AMBIENT,19.2,HIGH,False,Tuesday,2,False,True
2025-02-25,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,31.74,kg,AMBIENT,44.0,HIGH,False,Tuesday,2,False,True
2025-02-26,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,72.3,kg,AMBIENT,34.2,HIGH,False,Wednesday,2,False,True
2025-02-26,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,50.34,kg,REFRIGERATED,9.0,HIGH,False,Wednesday,2,False,True
2025-02-26,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,14.48,kg,REFRIGERATED,11.6,MEDIUM,False,Wednesday,2,False,True
2025-02-26,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,18.26,kg,AMBIENT,24.0,MEDIUM,False,Wednesday,2,False,True
2025-02-26,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,118.8,kg,AMBIENT,36.2,MEDIUM,False,Wednesday,2,False,True
2025-02-27,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,103.98,kg,AMBIENT,44.5,MEDIUM,False,Thursday,2,False,True
2025-02-27,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,25.85,kg,AMBIENT,16.6,LOW,False,Thursday,2,False,True
2025-02-27,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,112.96,kg,AMBIENT,47.5,MEDIUM,False,Thursday,2,False,True
2025-02-27,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,11.95,kg,AMBIENT,25.8,MEDIUM,False,Thursday,2,False,True
2025-02-27,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,62.27,kg,AMBIENT,19.0,LOW,False,Thursday,2,False,True
2025-02-28,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,156.21,kg,AMBIENT,34.2,MEDIUM,False,Friday,2,False,True
2025-02-28,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,33.12,kg,AMBIENT,26.8,MEDIUM,False,Friday,2,False,True
2025-02-28,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,62.71,kg,REFRIGERATED,4.4,HIGH,False,Friday,2,False,True
2025-02-28,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,112.17,kg,AMBIENT,70.9,LOW,False,Friday,2,False,True
2025-02-28,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,41.29,kg,AMBIENT,16.8,HIGH,False,Friday,2,False,True
2025-03-01,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,206.5,kg,REFRIGERATED,8.3,HIGH,False,Saturday,3,True,True
2025-03-01,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,137.82,kg,REFRIGERATED,4.3,CRITICAL,False,Saturday,3,True,True
2025-03-01,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,161.21,kg,AMBIENT,66.1,LOW,False,Saturday,3,True,True
2025-03-01,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,134.88,kg,REFRIGERATED,6.7,MEDIUM,False,Saturday,3,True,True
2025-03-02,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,209.07,kg,AMBIENT,18.9,HIGH,False,Sunday,3,True,True
2025-03-02,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,35.07,kg,AMBIENT,29.2,LOW,False,Sunday,3,True,True
2025-03-02,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,180.2,kg,AMBIENT,28.6,LOW,False,Sunday,3,True,True
2025-03-03,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,112.47,kg,REFRIGERATED,7.8,CRITICAL,False,Monday,3,False,True
2025-03-03,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,11.49,kg,AMBIENT,19.2,MEDIUM,False,Monday,3,False,True
2025-03-03,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,78.96,kg,REFRIGERATED,4.5,MEDIUM,False,Monday,3,False,True
2025-03-03,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,133.89,kg,AMBIENT,61.0,MEDIUM,False,Monday,3,False,True
2025-03-03,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,14.76,kg,AMBIENT,17.3,HIGH,False,Monday,3,False,True
2025-03-03,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,38.23,kg,AMBIENT,25.2,MEDIUM,False,Monday,3,False,True
2025-03-04,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,98.48,kg,REFRIGERATED,9.4,HIGH,False,Tuesday,3,False,True
2025-03-04,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,15.83,kg,AMBIENT,14.7,HIGH,False,Tuesday,3,False,True
2025-03-04,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,31.95,kg,REFRIGERATED,10.8,MEDIUM,False,Tuesday,3,False,True
2025-03-04,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,5.76,kg,AMBIENT,22.9,MEDIUM,False,Tuesday,3,False,True
2025-03-04,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,67.42,kg,REFRIGERATED,9.4,MEDIUM,False,Tuesday,3,False,True
2025-03-05,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,144.41,kg,AMBIENT,9.8,MEDIUM,False,Wednesday,3,False,True
2025-03-05,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,52.08,kg,REFRIGERATED,4.6,CRITICAL,False,Wednesday,3,False,True
2025-03-05,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,55.47,kg,REFRIGERATED,9.8,CRITICAL,False,Wednesday,3,False,True
2025-03-05,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,89.08,kg,AMBIENT,68.0,MEDIUM,False,Wednesday,3,False,True
2025-03-05,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,78.1,kg,AMBIENT,49.8,MEDIUM,False,Wednesday,3,False,True
2025-03-05,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,102.99,kg,REFRIGERATED,10.0,CRITICAL,False,Wednesday,3,False,True
2025-03-06,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,108.78,kg,AMBIENT,21.8,LOW,False,Thursday,3,False,True
2025-03-06,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,86.6,kg,AMBIENT,68.9,HIGH,False,Thursday,3,False,True
2025-03-06,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,34.87,kg,AMBIENT,57.8,LOW,False,Thursday,3,False,True
2025-03-06,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,29.66,kg,AMBIENT,25.0,MEDIUM,False,Thursday,3,False,True
2025-03-07,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,72.62,kg,REFRIGERATED,9.9,MEDIUM,False,Friday,3,False,True
2025-03-07,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,14.49,kg,AMBIENT,33.0,CRITICAL,False,Friday,3,False,True
2025-03-07,Sunrise University Canteen,hist-sup-004,INSTITUTION,Fresh Produce,39.89,kg,AMBIENT,67.8,MEDIUM,False,Friday,3,False,True
2025-03-07,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,5.79,kg,AMBIENT,20.3,MEDIUM,False,Friday,3,False,True
2025-03-07,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,54.49,kg,AMBIENT,23.1,MEDIUM,False,Friday,3,False,True
2025-03-08,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,77.97,kg,REFRIGERATED,9.7,HIGH,False,Saturday,3,True,True
2025-03-08,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,61.31,kg,REFRIGERATED,4.6,HIGH,False,Saturday,3,True,True
2025-03-08,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,30.36,kg,AMBIENT,42.1,MEDIUM,False,Saturday,3,True,True
2025-03-08,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,46.14,kg,REFRIGERATED,8.5,MEDIUM,False,Saturday,3,True,True
2025-03-09,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,63.94,kg,AMBIENT,44.4,LOW,False,Sunday,3,True,True
2025-03-09,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,75.67,kg,REFRIGERATED,9.6,HIGH,False,Sunday,3,True,True
2025-03-09,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,28.71,kg,AMBIENT,20.6,LOW,False,Sunday,3,True,True
2025-03-10,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,101.28,kg,AMBIENT,38.5,MEDIUM,False,Monday,3,False,True
2025-03-10,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,12.95,kg,AMBIENT,25.5,LOW,False,Monday,3,False,True
2025-03-10,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,83.11,kg,REFRIGERATED,6.4,MEDIUM,False,Monday,3,False,True
2025-03-10,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,46.75,kg,REFRIGERATED,9.2,HIGH,False,Monday,3,False,True
2025-03-10,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,33.45,kg,AMBIENT,16.0,HIGH,False,Monday,3,False,True
2025-03-10,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,74.26,kg,AMBIENT,15.4,HIGH,False,Monday,3,False,True
2025-03-11,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,82.8,kg,REFRIGERATED,10.5,LOW,False,Tuesday,3,False,True
2025-03-11,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Cooked Meals,56.36,kg,REFRIGERATED,5.9,HIGH,False,Tuesday,3,False,True
2025-03-11,Metropolitan Event Center,hist-sup-003,EVENT_VENUE,Cooked Meals,64.92,kg,REFRIGERATED,8.9,MEDIUM,False,Tuesday,3,False,True
2025-03-11,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,47.5,kg,REFRIGERATED,7.3,LOW,False,Tuesday,3,False,True
2025-03-11,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,5.89,kg,AMBIENT,31.3,HIGH,False,Tuesday,3,False,True
2025-03-11,The Riverside Hotel,hist-sup-006,HOTEL,Cooked Meals,51.75,kg,REFRIGERATED,5.9,HIGH,False,Tuesday,3,False,True
2025-03-12,Grand Horizon Hotel,hist-sup-001,HOTEL,Food Surplus,57.38,kg,AMBIENT,24.2,MEDIUM,False,Wednesday,3,False,True
2025-03-12,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,71.71,kg,REFRIGERATED,10.9,HIGH,False,Wednesday,3,False,True
2025-03-12,Harvest Organic Market,hist-sup-005,INSTITUTION,Bakery Items,13.89,kg,AMBIENT,28.9,LOW,False,Wednesday,3,False,True
2025-03-12,The Riverside Hotel,hist-sup-006,HOTEL,Food Surplus,117.8,kg,AMBIENT,30.6,HIGH,False,Wednesday,3,False,True
2025-03-13,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,53.27,kg,REFRIGERATED,8.5,MEDIUM,False,Thursday,3,False,True
2025-03-13,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,23.1,kg,REFRIGERATED,10.8,LOW,False,Thursday,3,False,True
2025-03-13,Harvest Organic Market,hist-sup-005,INSTITUTION,Fresh Produce,88.9,kg,AMBIENT,27.7,LOW,False,Thursday,3,False,True
2025-03-13,The Riverside Hotel,hist-sup-006,HOTEL,Bakery Items,34.21,kg,AMBIENT,25.0,MEDIUM,False,Thursday,3,False,True
2025-03-14,Grand Horizon Hotel,hist-sup-001,HOTEL,Cooked Meals,81.31,kg,REFRIGERATED,7.5,HIGH,False,Friday,3,False,True
2025-03-14,Bistro Verde Restaurant,hist-sup-002,RESTAURANT,Bakery Items,33.2,kg,AMBIENT,19.8,MEDIUM,False,Friday,3,False,True
2025-03-14,Sunrise University Canteen,hist-sup-004,INSTITUTION,Cooked Meals,47.42,kg,REFRIGERATED,9.4,HIGH,False,Friday,3,False,True
